song_id,song_name,artists,genres
10314044,Kręcę*,Otsochodzi,"polish hip hop,polish trap"
10314039,Nagrania (00:37),Otsochodzi; Rosalie.,"polish hip hop,polish trap,polish electronica"
10314037,Mini-show,Otsochodzi; Włodi,"polish hip hop,polish hip hop,polish trap"
10314042,Produkt,Otsochodzi,"polish hip hop,polish trap"
10311693,6 Rano,Sobota; Kabe,polish hip hop
10314040,Wizje,Otsochodzi,"polish hip hop,polish trap"
10308285,Carmen,Sarsa,polish pop
10281773,Cichociemni,Kizo; Reto; Borixon,"polish hip hop,polish trap,polish hip hop,polish trap"
10106775,Zaskakuj Mnie,Marcin Sójka,polish pop
10330772,kwit,chillwagon,polish trap
10340537,Interpol,PRO8L3M,"polish hip hop,polish trap"
10340541,Budzę się,Małpa,polish hip hop
10342859,Rumors (with Sofia Carson) - C-BooL Remix,R3HAB; Sofia Carson; C-Bool,"big room,dutch house,edm,electro house,pop,progressive electro house,tropical house,pop,post-teen pop,social media pop"
10239710,Forgive Me Friend (feat. Swedish Jam Factory),Smith & Thell; Swedish Jam Factory,swedish pop
10329723,Eden,O.S.T.R.; Cadillac Dale,polish hip hop
10340538,Poza Kontrolą,Tymek,polish underground hip hop
10360158,Wersy w pysk,O.S.T.R.,polish hip hop
10360159,Mansa Musa,Don&RL9; Gural; Sitek; Reto,"polish hip hop,polish trap,polish hip hop"
12715,You Are the Best Thing,Ray LaMontagne,"acoustic pop,folk-pop,indie folk,neo mellow,new americana,pop rock,stomp and holler"
10365041,Napad na bankiet,Sokół; PRO8L3M; Steez83; Taco Hemingway,"polish hip hop,polish trap,polish hip hop,polish hip hop,polish trap"
10365045,Lepiej jak jest lepiej,Sokół; Mateusz Krautwurst,polish hip hop
10365043,MC Hasselblad,Sokół,polish hip hop
10373018,Z Tobą,Sokół,polish hip hop
10373019,Hybryda,Sokół,polish hip hop
10373020,I tak i nie,Sokół; Hewra,polish hip hop
10373021,Pomyłka,Sokół; Andrzej Zaucha,"classic polish pop,polish hip hop"
10373022,Pluszowy,Sokół,polish hip hop
10373023,Sprytny Eskimos,Sokół; Igo,polish hip hop
10373024,Za ręce,Sokół,polish hip hop
10373025,Skażony,Sokół,polish hip hop
10373026,Koniec gatunku,Sokół; Lena Osińska,polish hip hop
10373027,Nie da na da,Sokół; Marcin Pyszora,polish hip hop
10365891,Szarówka,Daria Zawiałow,"polish indie,polish pop"
10395046,Jak Disney,PRO8L3M,"polish hip hop,polish trap"
10404304,Co tam,Jan-Rapowanie; Nocny; Otsochodzi,"polish hip hop,polish trap,polish hip hop,polish hip hop"
761858,Molly,PRO8L3M,"polish hip hop,polish trap"
10404306,Monochrom,O.S.T.R.; Green,polish hip hop
10407305,Arenga,O.S.T.R.; Cadillac Dale,polish hip hop
10407306,Eden,O.S.T.R.; Cadillac Dale,polish hip hop
10407307,Wersy W Pysk,O.S.T.R.,polish hip hop
10407308,Instrukcja Obsługi Świrów,O.S.T.R.,polish hip hop
10407309,Piach Z Pustyni,O.S.T.R.,polish hip hop
10407310,Lifetime,O.S.T.R.; Cadillac Dale; Famson,polish hip hop
10407311,E.K.O.,O.S.T.R.,polish hip hop
10407312,LDZ Zmiennicy,O.S.T.R.; LWC; Afront,"polish underground hip hop,polish hip hop"
10407313,Amaretto,O.S.T.R.,polish hip hop
10407314,Nie wiem co będzie jutro,Małpa; Sarius,"polish hip hop,polish trap,polish hip hop"
10407315,Chevy Impala,O.S.T.R.,polish hip hop
10407316,20/20,O.S.T.R.,polish hip hop
10407317,Budzę się,Małpa,polish hip hop
10407318,Addicted,O.S.T.R.; Nicole Funk,polish hip hop
10407319,Wisła skuta lodem,Małpa,polish hip hop
10111418,Sexual Vibe,Stephen Puth,""
7054310,Z Tobą Nie Umiem Wygrać,Ania Dabrowska,polish pop
8348614,Familiar,Liam Payne; J Balvin,"latin,reggaeton,dance pop,edm,pop,post-teen pop,tropical house,uk pop"
10422979,stukupuku,chillwagon,polish trap
7920892,Dym,BARANOVSKI,""
10422968,USB,PRO8L3M,"polish hip hop,polish trap"
10422967,Rotterdam,PRO8L3M,"polish hip hop,polish trap"
10422970,Crash Test,PRO8L3M,"polish hip hop,polish trap"
10422969,Jak Disney,PRO8L3M,"polish hip hop,polish trap"
10422972,To nie był film,PRO8L3M; Artur Rojek,"polish indie,polish pop,polish hip hop,polish trap"
10422971,Monza,PRO8L3M,"polish hip hop,polish trap"
10422973,National Geographic,PRO8L3M,"polish hip hop,polish trap"
10422977,Interpol,PRO8L3M,"polish hip hop,polish trap"
10422966,Prawdy nie mówi nikt,PRO8L3M,"polish hip hop,polish trap"
10422974,Pirelli,PRO8L3M,"polish hip hop,polish trap"
10422975,112,PRO8L3M,"polish hip hop,polish trap"
10422976,VI katastrofa,PRO8L3M,"polish hip hop,polish trap"
10422978,Widmo,PRO8L3M,"polish hip hop,polish trap"
8589520,MÓWILI (prod. Michał Graczyk + xxx),Malik Montana,"polish hip hop,polish trap"
10127979,Cieplo,Xxanaxx,"polish indie,polish pop"
10463330,Oznaka Mężczyzn,Young Igi,"polish hip hop,polish trap"
10463328,Zaczekaj przed drzwiami,Jan-Rapowanie; Nocny,"polish hip hop,polish hip hop"
10463327,Hej Hej!,Daria Zawiałow,"polish indie,polish pop"
10463329,Wolne dni,Fisz Emade Tworzywo,"polish indie,polish pop"
10474664,Nie Dobiję Się Do Ciebie,Daria Zawiałow,"polish indie,polish pop"
10474665,Dwa ognie,Fisz Emade Tworzywo,"polish indie,polish pop"
10474666,Szarówka,Daria Zawiałow,"polish indie,polish pop"
10507079,Wybory,Jan-Rapowanie; Nocny; Szpaku; Guzior,"polish hip hop,polish trap,polish hip hop,polish hip hop,polish hip hop"
10507078,Zaczekaj przed drzwiami,Jan-Rapowanie; Nocny,"polish hip hop,polish hip hop"
10499915,Jutro,Jan-Rapowanie; Nocny; Solar,"polish hip hop,polish hip hop,polish hip hop"
10507080,Ruchy,Jan-Rapowanie; Nocny,"polish hip hop,polish hip hop"
10510806,Co tam,Jan-Rapowanie; Nocny; Otsochodzi,"polish hip hop,polish trap,polish hip hop,polish hip hop"
10510807,Układanka,Jan-Rapowanie; Nocny; Holak,"polish hip hop,polish hip hop,polish hip hop"
10499883,Wszystko OK,Jan-Rapowanie; Nocny,"polish hip hop,polish hip hop"
10510808,Millenium sport,Jan-Rapowanie; Nocny,"polish hip hop,polish hip hop"
10510809,012,Jan-Rapowanie; Nocny,"polish hip hop,polish hip hop"
10510810,Chemia (Skit),Jan-Rapowanie; Nocny,"polish hip hop,polish hip hop"
10499259,Pegaz,Kizo,""
10510811,Potrzeby,Jan-Rapowanie; Nocny; Kacperczyk,"polish hip hop,polish hip hop"
10515254,"Ludzie, zdarzenia",Jan-Rapowanie; Nocny,"polish hip hop,polish hip hop"
10499260,Kosmita,Gedz,"polish hip hop,polish trap"
10515530,Słowo na koniec,Jan-Rapowanie; Nocny,"polish hip hop,polish hip hop"
10515531,Szanse,Jan-Rapowanie; Nocny,"polish hip hop,polish hip hop"
10530138,Eldorado,SB Maffija; Deemz; Bedoes; PlanBe,"polish hip hop,polish trap,polish hip hop,polish trap,polish hip hop"
10533675,Język ciała,Tymek; Big Scythe,polish underground hip hop
10533676,Poza kontrolą,Tymek,polish underground hip hop
10526952,Dementor,Filipek; Tymek,"polish hip hop,polish underground hip hop"
10516836,Plan,be vis,"polish hip hop,polish trap"
10545613,Romans,Tymek,polish underground hip hop
10550124,Mr. Gino,Kizo; Paris Platynov; Kaz Bałagane,"polish hip hop,polish trap"
10550125,Michelangelo,Bedoes; Lanek; Pressa,"polish hip hop,polish trap,canadian hip hop,melodic rap,toronto rap,polish trap"
10550126,Wszystko Jest Dla Ludzi,Young Igi,"polish hip hop,polish trap"
10560675,Dementor,Filipek; Tymek,"polish hip hop,polish underground hip hop"
10575660,Dla nas KRS 0000 338 803,The Dumplings,"polish indie,polish pop"
10987838,Doskozzza,Jacek Stachursky,"disco polo,polish pop"
11017798,Jagodzianki,Malik Montana; Mr. Polska; Abel de Jong,"dutch hip hop,dutch pop,polish hip hop,polish trap"
11029679,Safari,Lanek; Żabson; Smolasty; Kizo,"polish hip hop,polish trap,polish hip hop,polish pop,polish trap,polish trap"
11026939,Kokaina,Young Igi,"polish hip hop,polish trap"
11039140,Lay Low,Roxie,""
11039139,Dawaj w długą,Kayah,polish pop
11048595,rower,chillwagon,polish trap
10435327,chillwagon,chillwagon,polish trap
11071800,Ciepło ciała,Wac Toja,"polish hip hop,polish trap"
11082261,Kokaina,Young Igi,"polish hip hop,polish trap"
7658738,Do rana,Malik Montana,"polish hip hop,polish trap"
11083648,Oznaka Mężczyzn prod. 2K,Young Igi,"polish hip hop,polish trap"
11087335,Złoty Środek prod. 2K & Michał Graczyk,Young Igi,"polish hip hop,polish trap"
6877473,Chodź,Taco Hemingway,"polish hip hop,polish trap"
11140910,Mr Gino,Kizo; Paris Platynov; Kaz Bałagane,"polish hip hop,polish trap"
11100317,Tusz - feat. Tymek,Smolasty; Tymek,"polish hip hop,polish pop,polish trap,polish underground hip hop"
11101041,Bor Crew,Kobik; Joda; Szpaku; Paluch,"polish hip hop,polish trap,polish hip hop,polish underground hip hop,polish hip hop"
11140911,Pegaz,Kizo,""
11090144,Klubowa Suka,C0PIK; Tymek,polish underground hip hop
11181743,góra trupów,chillwagon,polish trap
4042660,"Dni, ktorych nie znamy",Marek Grechuta,"classic polish pop,poezja spiewana,polish pop,sung poetry"
11189184,Pięć promili,Kamerzysta; Kubańczyk,""
11257023,Bonnie & Clyde,BLACHA,"polish hip hop,polish trap"
11256998,Mów,Otsochodzi,"polish hip hop,polish trap"
11257009,Tęskno Mi,Sarsa,polish pop
11257158,Flamenco,Wac Toja,"polish hip hop,polish trap"
11565396,Artysta Z Blizną,Kizo; Szpaku; Jano Polska Wersja,"polish underground hip hop,polish hip hop"
11657358,"Lifestyle (feat. Malik Montana, Borixon & Bialas)",Kubi Producent; Malik Montana; Borixon; Białas,"polish hip hop,polish trap,polish hip hop,polish trap,polish hip hop,polish trap,polish hip hop,polish trap"
12533752,BOR Crew,Kobik; Joda; Szpaku; Paluch,"polish hip hop,polish trap,polish hip hop,polish underground hip hop,polish hip hop"
10259131,Gone Too Long,Cat Dealers; Bruno Martini; Joy Corporation,"brazilian edm,brazilian edm,funk carioca,brazilian edm,pop nacional"
12577612,hot coffee,schafter,"polish hip hop,polish trap"
12608620,CIEPŁO CIAŁA,Wac Toja,"polish hip hop,polish trap"
12608623,FLAMENCO,Wac Toja,"polish hip hop,polish trap"
12585437,PEŁNIA,Wac Toja; Kizo,"polish hip hop,polish trap"
12570487,Mordo,Dawid Kwiatkowski,polish pop
12608628,Tęskno Mi,Sarsa,polish pop
5023,W Dobra Strone,Dawid Podsiadło,"polish indie,polish pop,talent show"
10072962,Kosmita,Young Multi; Żabson,"polish hip hop,polish trap,polish hip hop"
12561408,Mary Jane,Kali; Magiera; Włodi,"polish hip hop,polish hip hop,polish trap"
11098731,Napad,Mrozu,"polish indie,polish pop"
12561670,Sikam Szampan,Mr. Polska,"dutch hip hop,dutch pop"
10091172,good will hunting,schafter,"polish hip hop,polish trap"
10091170,blow off,schafter,"polish hip hop,polish trap"
10499885,Toukassé,Shanguy,""
12702402,Rainman,Tymek; Trill Pem; TEDE,"polish hip hop,polish underground hip hop"
12721537,Sobie i Wam,Męskie Granie Orkiestra 2019; Nosowska; Igo; Organek; Krzysztof Zalewski,"polish indie,polish pop,polish alternative rock,polish indie,polish pop,polish alternative rock,polish indie,polish pop"
12708730,Marlboro (feat. White 2115),Kubi Producent; White 2115,"polish hip hop,polish trap,polish hip hop,polish trap"
12703213,Górą ty,GOLEC UORKIESTRA; Gromee; Bedoes,"polish hip hop,polish trap,polish pop,polish pop"
10091168,tom & jerry,schafter,"polish hip hop,polish trap"
12740690,The Most,Miley Cyrus,"dance pop,pop,post-teen pop"
12729623,Plan B - feat. Julia Wieniawa,Dawid Kwiatkowski; Julia Wieniawa,"polish pop,polish pop"
10339848,Bottom of You,Kokab; Beatchild,""
12825224,Nadchodzi lato,Bedoes; Lanek,"polish hip hop,polish trap,polish trap"
7023605,Malibu,Miley Cyrus,"dance pop,pop,post-teen pop"
12871065,Czy Ty Słyszysz Mnie?,Daria Zawiałow; schafter; Ralph Kaminski,"polish indie,polish pop,polish indie,polish pop,polish hip hop,polish trap"
12871074,Myślę o tym,KęKę,"polish hip hop,south african gospel"
12873587,Bali,Gedz,"polish hip hop,polish trap"
12918169,Mary Jane,Kali; Magiera; Włodi,"polish hip hop,polish hip hop,polish trap"
12872444,Poza światem,Kali; Magiera; O.S.T.R.,"polish hip hop,polish trap,polish hip hop"
12878286,"Dobrze Jest, Jak Jest",Roksana Węgiel,polish pop
12131087,Ty do mnie przyszłaś,KęKę; Grizzlee,"polish reggae,polish hip hop,south african gospel"
12884467,Front,Kali; Magiera,"polish hip hop,polish trap"
12933515,Hamlet,Kali; Magiera,"polish hip hop,polish trap"
9910535,Grill u Gawrona,Białas; Lanek,"polish hip hop,polish trap,polish trap"
9692713,Dvd,Mlodyskiny; schafter,"polish trap,polish hip hop,polish trap"
12967674,Blok D,Kali; Magiera,"polish hip hop,polish trap"
12968163,Obłęd,Solar,polish hip hop
12973037,"9 Żyć (feat. Otsochodzi, schafter & PlanBe)",Kubi Producent; Otsochodzi; schafter; PlanBe,"polish hip hop,polish trap,polish hip hop,polish trap,polish hip hop,polish trap,polish hip hop,polish trap"
12645960,Życie Jest Piękne,Kizo; Tymek,polish underground hip hop
13021333,"9 Żyć (feat. Otsochodzi, schafter & PlanBe)",Kubi Producent; Otsochodzi; schafter; PlanBe,"polish hip hop,polish trap,polish hip hop,polish trap,polish hip hop,polish trap,polish hip hop,polish trap"
13021334,"Lifestyle (feat. Malik Montana, Borixon & Bialas)",Kubi Producent; Malik Montana; Borixon; Białas,"polish hip hop,polish trap,polish hip hop,polish trap,polish hip hop,polish trap,polish hip hop,polish trap"
12981826,Obrazy Pollocka (prod. Auer) - Radio Edit,Pezet,polish hip hop
13021335,"Bad Boy (feat. Beteo, ReTo & Siles)",Kubi Producent; Beteo; Reto; Siles,"polish hip hop,polish trap,polish hip hop,polish trap,polish hip hop,polish trap,polish hip hop,polish trap"
13021336,Marlboro (feat. White 2115),Kubi Producent; White 2115,"polish hip hop,polish trap,polish hip hop,polish trap"
12994083,Pracownik Roku (feat. Kaz Balagane),Kubi Producent; Kaz Bałagane,"polish hip hop,polish trap,polish hip hop,polish trap"
13021337,Superman,Kubi Producent; Żabson; Young Multi,"polish hip hop,polish trap,polish hip hop,polish hip hop,polish trap"
13021338,"Mały Świat (feat. Major SPZ, Szpaku & Kizo)",Kubi Producent; Major SPZ; Szpaku; Kizo,"polish hip hop,polish trap,polish hip hop,polish hip hop"
12992940,Pozdro (feat. Sapi Tha King & Zabson),Kubi Producent; Sapi Tha King; Żabson,"polish hip hop,polish trap,polish hip hop,polish trap"
12992953,"Golem (feat. Gedz, Jan - Rapowanie & Solar)",Kubi Producent; Gedz; Jan-Rapowanie; Solar,"polish hip hop,polish trap,polish hip hop,polish hip hop,polish hip hop,polish trap"
13021339,Królowe (feat. Zeamsone),Kubi Producent; Zeamsone,"polish hip hop,polish trap,polish hip hop,polish trap"
12992958,Chemia Miłości (feat. White 2115 & Adi Nowak),Kubi Producent; White 2115,"polish hip hop,polish trap,polish hip hop,polish trap"
13021340,"Kiedy Byłem Mały (feat. Kuqe 2115, Blacha 2115 & Beteo)",Kubi Producent; Kuqe 2115; Blacha 2115; Beteo,"polish hip hop,polish trap,polish hip hop,polish trap"
12982450,Bez słów,The Dumplings,"polish indie,polish pop"
13021341,"Hajs (feat. Sapi Tha King, Kuqe 2115 & Flexxy 2115)",Kubi Producent; Sapi Tha King; Kuqe 2115; Flexxy 2115,"polish hip hop,polish trap"
13021342,Salut (feat. Alcomindz & Szopen),Kubi Producent; Alcomindz; Szopen,"polish hip hop,polish trap,polish trap"
13021343,Miasto (feat. VIC & Kosa),Kubi Producent; Vic; Kosa,"polish hip hop,polish trap"
12576172,Za Krokiem Krok,Cleo,polish pop
13071505,@,chillwagon,polish trap
13066767,Raj,Smolasty,"polish hip hop,polish pop,polish trap"
10764164,flaga,chillwagon,polish trap
13066781,Złoty chłopak,PlanBe,"polish hip hop,polish trap"
13119857,Mogę dziś umierać,White 2115,"polish hip hop,polish trap"
13122953,double D’s,schafter; Żabson,"polish hip hop,polish trap,polish hip hop,polish trap"
10037837,cameltoe,schafter; vkie,"polish hip hop,polish trap"
10089966,miami 1999,schafter,"polish hip hop,polish trap"
10218354,pub,schafter,"polish hip hop,polish trap"
13127872,To tylko rap,KęKę,"polish hip hop,south african gospel"
13138988,Łyżka,Malik Montana,"polish hip hop,polish trap"
13180403,Bonnie & Clyde,BLACHA,"polish hip hop,polish trap"
13180404,Casablanca (Bonus Track) - Bonus Track,BLACHA,"polish hip hop,polish trap"
13145650,Pod Prąd,BLACHA; Bedoes,"polish hip hop,polish trap,polish hip hop,polish trap"
13145648,Prezydent,Bitamina,"polish indie,polish pop"
13180406,koszmar minionego lata,Kartky,polish hip hop
13180407,Pomarańczowe Niebo,BLACHA,"polish hip hop,polish trap"
13180408,Mama Europa,Bitamina,"polish indie,polish pop"
13222617,Schodki,Mata,""
13207850,Nie wyjadę,Kacperczyk,""
9317714,Mademoiselle,BLACHA,"polish hip hop,polish trap"
12876420,IJOIJO,Lipa; Szpaku,"jewish pop,polish hip hop"
12589092,Zakryj,Sarsa,polish pop
13291572,Pierwszy Dzień Po Końcu Świata,Sarius,"polish hip hop,polish trap"
13352714,westworld,Kartky,polish hip hop
13366375,Układanki,Young Igi; Margaret,"polish pop,swedish pop,polish hip hop,polish trap"
13361493,Sny z ulicy,Beteo,"polish hip hop,polish trap"
13366377,Pora mówić nara,KęKę,"polish hip hop,south african gospel"
12836209,Pola,Muniek Staszczyk,""
13403078,Hardcore Pleasure,Bedoes; Lanek; Flexxy 2115,"polish hip hop,polish trap,polish trap"
11284995,Czempion,Kizo; Malik Montana,"polish hip hop,polish trap"
13453358,Pistolet,Mr. Polska; Malik Montana; Abel de Jong,"dutch hip hop,dutch pop,polish hip hop,polish trap"
7953670,DMT,Żabson,"polish hip hop,polish trap"
13527884,Złoto i biel,Kizo,""
13568635,Człowiek z dziurą zamiast krtani,Taco Hemingway,"polish hip hop,polish trap"
13568547,W piątki leżę w wannie,Taco Hemingway; Dawid Podsiadło,"polish indie,polish pop,talent show,polish hip hop,polish trap"
13568636,Antysmogowa maska w moim carry-on baggage,Taco Hemingway; Pezet,"polish hip hop,polish trap,polish hip hop"
13568637,Leci nowy Future,Taco Hemingway,"polish hip hop,polish trap"
13568602,Alert RCB,Taco Hemingway; schafter,"polish hip hop,polish trap,polish hip hop,polish trap"
13568638,WWA VHS,Taco Hemingway; Ras,"polish hip hop,polish trap"
13568642,Sanatorium,Taco Hemingway,"polish hip hop,polish trap"
13568641,Tijuana,Taco Hemingway; Kizo,"polish hip hop,polish trap"
13568639,Wytrawne (z nutą desperacji),Taco Hemingway,"polish hip hop,polish trap"
13568640,Wujek dobra rada,Taco Hemingway,"polish hip hop,polish trap"
13568643,Kabriolety,Taco Hemingway,"polish hip hop,polish trap"
783617,Deszcz Na Betonie,Taco Hemingway,"polish hip hop,polish trap"
5042,Następna stacja,Taco Hemingway,"polish hip hop,polish trap"
6877472,Nostalgia,Taco Hemingway,"polish hip hop,polish trap"
13571868,Piatek,Young Slash; Żabson,"polish hip hop,polish trap,italian hip hop"
13573491,Otchłań - Grrracz,Gedz,"polish hip hop,polish trap"
9547061,Café Belga,Taco Hemingway,"polish hip hop,polish trap"
13571165,80's,Tymek,polish underground hip hop
13560403,Najlepsze lata,PlanBe; Smolasty,"polish hip hop,polish pop,polish trap,polish hip hop,polish trap"
13586602,FPS,Bedoes; Lanek,"polish hip hop,polish trap,polish trap"
13608283,Sam,Sarius,"polish hip hop,polish trap"
13612861,marvin,schafter,"polish hip hop,polish trap"
13623212,Ona by tak chciała,Ronnie Ferrari,""
